"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
39847,1012,"West of ???","Bronze bobbin","AW.OC.48-49.0789","O.789","","Birmingham","AW/48-49. Found on surface.","","https://www.flickr.com/photos/25459876@N04/17496783583","A Paull; Jenell Diegor; Denis Antoine"
39847,1013,"","Bronze bobbin","AW.OC.48-49.0789","789","","","Wor of lown surface","","https://www.flickr.com/photos/25459876@N04/17496783583","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39848,580,"Sq. D 15. Z & T Mount B","Arrowhead","AW.OC.48-49.0790","790","","","","","https://www.flickr.com/photos/25459876@N04/18090861986","A Paull; Jenell Diegor; Denis Antoine"
39848,1012,"D.15.Z+T","Arrowhead","AW.OC.48-49.0790","O.790","","","AW/48-49","","https://www.flickr.com/photos/25459876@N04/18090861986","A Paull; Jenell Diegor; Denis Antoine"
39848,1013,"Sq.D.15.2.T","Arrowhead","AW.OC.48-49.0790","790","","","Mound B","","https://www.flickr.com/photos/25459876@N04/18090861986","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39849,580,"E.13.2 Y.I. Level I","Bronze Pin","AW.OC.48-49.0791","","","","","","https://www.flickr.com/photos/25459876@N04/17494728614","A Paull; Jenell Diegor; Denis Antoine"
39849,1012,"E.13.2. Y.I. Level.I.","Bronze Pin","AW.OC.48-49.0791","O.791","","","","","https://www.flickr.com/photos/25459876@N04/17494728614","A Paull; Jenell Diegor; Denis Antoine"
